Simulation ID,Pattern Type,Flight Time,Distance Flown,Person Found,Estimated Position Lat,Estimated Position Lon,Actual Position Lat,Actual Position Lon,Deviation Direction,Deviation Distance,Drift Direction,Drift Speed,Time Since Contact,Distance To Shore
9,Sector Search,669.3262235155737,6213.262235155735,False,55.59551446911587,12.390107989362846,55.59545790140716,12.389706458314512,256,26,314,0.9760574352989676,558,0.9027126183235475 km
9,Sector Search,669.3262235155737,6213.262235155735,False,55.59551446911587,12.390107989362846,55.59545790140716,12.389706458314512,256,26,314,0.9760574352989676,558,0.9027126183235475 km
0,Expanding Square,135.99999999409545,1339.9999999409542,True,55.59822448839273,12.406396844332523,55.598303658623536,12.406367059539596,348,9,113,0.6734737934814031,172,1.1085312774892326 km
0,Line Search,135.99999999409545,1339.9999999409542,True,55.59822448839273,12.406396844332523,55.598303658623536,12.406367059539596,348,9,113,0.6734737934814031,172,1.1085312774892326 km
0,Sector Search,135.99999999409545,1339.9999999409542,True,55.59822448839273,12.406396844332523,55.598303658623536,12.406367059539596,348,9,113,0.6734737934814031,172,1.1085312774892326 km
0,Sector Search,135.99999999409545,1339.9999999409542,True,55.59822448839273,12.406396844332523,55.598303658623536,12.406367059539596,348,9,113,0.6734737934814031,172,1.1085312774892326 km
0,Sector Search,135.99999999409545,1339.9999999409542,True,55.59822448839273,12.406396844332523,55.598303658623536,12.406367059539596,348,9,113,0.6734737934814031,172,1.1085312774892326 km
1,Expanding Square,207.86383372291735,1858.6383372291757,True,55.59201988816623,12.390760601606528,55.59169854559474,12.390830424369717,173,36,246,0.2681900335185998,96,1.329720940234047 km
1,Line Search,184.86383372293855,1768.6383372293874,True,55.59201988816623,12.390760601606528,55.59169854559474,12.390830424369717,173,36,246,0.2681900335185998,96,1.329720940234047 km
1,Sector Search,496.8638337234541,4628.638337234542,True,55.59201988816623,12.390760601606528,55.59169854559474,12.390830424369717,173,36,246,0.2681900335185998,96,1.329720940234047 km
1,Sector Search,496.8638337234541,4628.638337234542,True,55.59201988816623,12.390760601606528,55.59169854559474,12.390830424369717,173,36,246,0.2681900335185998,96,1.329720940234047 km
1,Sector Search,496.8638337234541,4628.638337234542,True,55.59201988816623,12.390760601606528,55.59169854559474,12.390830424369717,173,36,246,0.2681900335185998,96,1.329720940234047 km
2,Expanding Square,418.9772574132297,3489.7725741322974,True,55.5948826259062,12.382429095613167,55.59489517219677,12.382111549922543,274,20,216,0.9823211713491745,527,0.6041934563141058 km
2,Line Search,677.3505912597935,6113.505912597943,False,55.5948826259062,12.382429095613167,55.59489517219677,12.382111549922543,274,20,216,0.9823211713491745,527,0.6041934563141058 km
2,Sector Search,375.977257413666,3559.772574136658,True,55.5948826259062,12.382429095613167,55.59489517219677,12.382111549922543,274,20,216,0.9823211713491745,527,0.6041934563141058 km
2,Sector Search,375.977257413666,3559.772574136658,True,55.5948826259062,12.382429095613167,55.59489517219677,12.382111549922543,274,20,216,0.9823211713491745,527,0.6041934563141058 km
2,Sector Search,375.977257413666,3559.772574136658,True,55.5948826259062,12.382429095613167,55.59489517219677,12.382111549922543,274,20,216,0.9823211713491745,527,0.6041934563141058 km
3,Expanding Square,128.99999999231682,1269.999999923168,True,55.59634039316563,12.386143392446083,55.596471844508876,12.386246974894306,24,16,198,0.2939422898743561,29,0.6719137914406939 km
3,Line Search,128.99999999231682,1269.999999923168,True,55.59634039316563,12.386143392446083,55.596471844508876,12.386246974894306,24,16,198,0.2939422898743561,29,0.6719137914406939 km
3,Sector Search,128.99999999231682,1269.999999923168,True,55.59634039316563,12.386143392446083,55.596471844508876,12.386246974894306,24,16,198,0.2939422898743561,29,0.6719137914406939 km
3,Sector Search,128.99999999231682,1269.999999923168,True,55.59634039316563,12.386143392446083,55.596471844508876,12.386246974894306,24,16,198,0.2939422898743561,29,0.6719137914406939 km
3,Sector Search,128.99999999231682,1269.999999923168,True,55.59634039316563,12.386143392446083,55.596471844508876,12.386246974894306,24,16,198,0.2939422898743561,29,0.6719137914406939 km
4,Expanding Square,1784.0386765818466,15820.386765818454,False,55.594924502031006,12.408411615926145,55.595067845935525,12.408433810833674,5,16,170,0.5495470065321122,1,1.5251298205125174 km
4,Line Search,264.29231369789636,2362.9231369789622,True,55.594924502031006,12.408411615926145,55.595067845935525,12.408433810833674,5,16,170,0.5495470065321122,1,1.5251298205125174 km
4,Sector Search,176.29231369704266,1722.9231369704257,True,55.594924502031006,12.408411615926145,55.595067845935525,12.408433810833674,5,16,170,0.5495470065321122,1,1.5251298205125174 km
4,Sector Search,176.29231369704266,1722.9231369704257,True,55.594924502031006,12.408411615926145,55.595067845935525,12.408433810833674,5,16,170,0.5495470065321122,1,1.5251298205125174 km
